construct,scope,seed,pp_nonlocal12_high_per_res,plddt_protein_mean,pae_contact_weighted,Rg_full_length_normalized,pp_nonlocal4_per_res,pp_nonlocal4_high_per_res,pp_nonlocal12_per_res,pp_nonlocal24_per_res,pp_nonlocal24_high_per_res,pr_cp_sum,pr_cp_per_nt,pr_top20_mean,pr_rna_max_mean,pr_rna_max_min,pr_rna_coverage_05,pr_protein_coverage_05,pr_high_contacts_per_nt,plddt_core_mean,plddt_core_min_model,global_core_PAE,anisotropy,RNA_meanCP,RNA_high_per_res,internal_P1,P1_P2_CP,P1_P3_CP,P1_P4_CP,P1_P5_CP,P1_P6_CP,P1_P7_CP,P1_P8_CP,P1_P9_CP,P1_P10_CP,P1_P11_CP,P1_P12_CP,internal_P2,P2_P3_CP,P2_P4_CP,P2_P5_CP,P2_P6_CP,P2_P7_CP,P2_P8_CP,P2_P9_CP,P2_P10_CP,P2_P11_CP,P2_P12_CP,internal_P3,P3_P4_CP,P3_P5_CP,P3_P6_CP,P3_P7_CP,P3_P8_CP,P3_P9_CP,P3_P10_CP,P3_P11_CP,P3_P12_CP,internal_P4,P4_P5_CP,P4_P6_CP,P4_P7_CP,P4_P8_CP,P4_P9_CP,P4_P10_CP,P4_P11_CP,P4_P12_CP,internal_P5,P5_P6_CP,P5_P7_CP,P5_P8_CP,P5_P9_CP,P5_P10_CP,P5_P11_CP,P5_P12_CP,internal_P6,P6_P7_CP,P6_P8_CP,P6_P9_CP,P6_P10_CP,P6_P11_CP,P6_P12_CP,internal_P7,P7_P8_CP,P7_P9_CP,P7_P10_CP,P7_P11_CP,P7_P12_CP,internal_P8,P8_P9_CP,P8_P10_CP,P8_P11_CP,P8_P12_CP,internal_P9,P9_P10_CP,P9_P11_CP,P9_P12_CP,internal_P10,P10_P11_CP,P10_P12_CP,internal_P11,P11_P12_CP,internal_P12,adj_CP_mean,adj_CP_min,nonadj_CP_mean
P4-R5-SWD+P7-R5-SWD,full519,5262087,1.3044315992292872,91.02657461290582,1.5151563167572022,4.421732445903777,2.3889403343200684,2.350674373795761,1.3359923362731934,1.1380153894424438,1.1040462427745665,59.51000213623047,3.9673335552215576,0.9904999732971191,0.8473333120346069,0.10000000149011612,0.8,0.0789980732177264,3.5333333333333328,94.97633492063491,77.09709090909091,4.875352573394776,15.49645586056273,0.007644187659025192,0.10211946050096339,1.3075000047683716,0.033387597650289536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2547221183776855,0.04062790796160698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2524999380111694,0.03857364505529404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.287500023841858,0.03444961458444595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3152776956558228,0.038356587290763855,0.0,0.0,0.0,0.0,0.0,0.0,1.297777771949768,0.036914728581905365,0.0,0.0,0.0,0.0,0.0,1.2852777242660522,0.03463565930724144,0.0,0.0,0.0,0.0,1.3330556154251099,0.0403798446059227,0.0,0.0,0.0,1.2486109733581543,0.04111627861857414,0.0,0.0,1.2847222089767456,0.03948837146162987,6.172839493956417e-05,1.3305555582046509,0.04103876277804375,1.165555477142334,0.03808809071779251,0.033387597650289536,1.1223344534466212e-06
P4-R5-SWD+P7-R5-SWD,matched512,5262087,1.322265625,91.74489667405078,1.5015523195266725,4.343541802617681,2.420703172683716,2.3828125,1.3533788919448853,1.1529881954193115,1.119140625,59.51000213623047,3.9673335552215576,0.9904999732971191,0.8473333120346069,0.10000000149011612,0.8,0.080078125,3.5333333333333328,94.97633492063491,77.09709090909091,4.875352573394776,15.49645586056273,0.007748698350042105,0.103515625,1.3075000047683716,0.033387597650289536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2547221183776855,0.04062790796160698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2524999380111694,0.03857364505529404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.287500023841858,0.03444961458444595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3152776956558228,0.038356587290763855,0.0,0.0,0.0,0.0,0.0,0.0,1.297777771949768,0.036914728581905365,0.0,0.0,0.0,0.0,0.0,1.2852777242660522,0.03463565930724144,0.0,0.0,0.0,0.0,1.3330556154251099,0.0403798446059227,0.0,0.0,0.0,1.2486109733581543,0.04111627861857414,0.0,0.0,1.2847222089767456,0.03948837146162987,6.172839493956417e-05,1.3305555582046509,0.04103876277804375,1.165555477142334,0.03808809071779251,0.033387597650289536,1.1223344534466212e-06
P4-R5-THE+P7-R5-THE,full519,575980329,1.298651252408478,91.78820089332632,1.4232390165328979,4.382641805661532,2.389730215072632,2.350674373795761,1.334701418876648,1.1369941234588623,1.1001926782273603,49.349998474121094,3.2899999618530273,0.9489998817443848,0.7286666631698608,0.14000000059604645,0.7333333333333333,0.05973025048169557,2.6666666666666665,95.39931631042569,77.684,4.707573986053466,15.177907711403549,0.0063391136936843395,0.07707129094412331,1.3077778816223145,0.03358914703130722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2569444179534912,0.040674418210983276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2549999952316284,0.039000000804662704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2894444465637207,0.03341860696673393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3255555629730225,0.039124030619859695,0.0,0.0,0.0,0.0,0.0,0.0,1.3127778768539429,0.03635659068822861,0.0,0.0,0.0,0.0,0.0,1.2869445085525513,0.033550385385751724,0.0,0.0,0.0,0.0,1.3291666507720947,0.04070542752742767,0.0,0.0,0.0,1.2513889074325562,0.04116278886795044,0.0,0.0,1.2838889360427856,0.03983720764517784,0.00011574074596865103,1.3216667175292969,0.0416279062628746,1.1600000858306885,0.03809513727372343,0.03341860696673393,2.104377199430019e-06
P4-R5-THE+P7-R5-THE,matched512,575980329,1.31640625,92.48083608039096,1.4036589860916138,4.307008533086082,2.421093702316284,2.3828125,1.351660132408142,1.1516211032867432,1.115234375,49.349998474121094,3.2899999618530273,0.9489998817443848,0.7286666631698608,0.14000000059604645,0.7333333333333333,0.060546875,2.6666666666666665,95.39931631042569,77.684,4.707573986053466,15.177907711403549,0.006425781175494194,0.078125,1.3077778816223145,0.03358914703130722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2569444179534912,0.040674418210983276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2549999952316284,0.039000000804662704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2894444465637207,0.03341860696673393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3255555629730225,0.039124030619859695,0.0,0.0,0.0,0.0,0.0,0.0,1.3127778768539429,0.03635659068822861,0.0,0.0,0.0,0.0,0.0,1.2869445085525513,0.033550385385751724,0.0,0.0,0.0,0.0,1.3291666507720947,0.04070542752742767,0.0,0.0,0.0,1.2513889074325562,0.04116278886795044,0.0,0.0,1.2838889360427856,0.03983720764517784,0.00011574074596865103,1.3216667175292969,0.0416279062628746,1.1600000858306885,0.03809513727372343,0.03341860696673393,2.104377199430019e-06
P4-R5-VTF,full519,394017083,1.283236994219653,90.4892602219553,1.5593146562576294,4.4440793929997,2.3738343715667725,2.325626204238921,1.3204045295715332,1.1317726373672485,1.0982658959537572,49.02000045776367,3.2680001258850098,0.9649999737739563,0.7360000014305115,0.14000000059604645,0.8666666666666668,0.05780346820809248,2.466666666666667,94.54201484587944,63.92325000000001,5.177100467681885,16.329128211547722,0.006296724546700716,0.07129094412331406,1.2997221946716309,0.03396124020218849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25083327293396,0.04092248156666756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2591667175292969,0.03683720529079437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2811111211776733,0.03178294748067856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3211110830307007,0.03831782937049866,0.0,0.0,0.0,0.0,0.0,0.0,1.3005555868148804,0.03705426678061485,0.0,0.0,0.0,0.0,0.0,1.2922221422195435,0.03440309688448906,0.0,0.0,0.0,0.0,1.3308334350585938,0.04044186323881149,0.0,0.0,0.0,1.2472221851348877,0.04104651138186455,0.0,0.0,1.2836110591888428,0.03955813869833946,1.5432098734891042e-05,1.3202776908874512,0.04008527100086212,1.1122221946716309,0.03767371380870992,0.03178294748067856,2.805836133616553e-07
P4-R5-VTF,matched512,394017083,1.30078125,91.13453481452359,1.5439799547195434,4.362678993155962,2.4052538871765137,2.357421875,1.3374414443969727,1.1465624570846558,1.11328125,49.019996643066406,3.2679998874664307,0.9649999737739563,0.7360000014305115,0.14000000059604645,0.8666666666666668,0.05859375,2.466666666666667,94.54201484587944,63.92325000000001,5.177100467681885,16.329128211547722,0.006382812280207872,0.072265625,1.2997221946716309,0.03396124020218849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25083327293396,0.04092248156666756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2591667175292969,0.03683720529079437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2811111211776733,0.03178294748067856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3211110830307007,0.03831782937049866,0.0,0.0,0.0,0.0,0.0,0.0,1.3005555868148804,0.03705426678061485,0.0,0.0,0.0,0.0,0.0,1.2922221422195435,0.03440309688448906,0.0,0.0,0.0,0.0,1.3308334350585938,0.04044186323881149,0.0,0.0,0.0,1.2472221851348877,0.04104651138186455,0.0,0.0,1.2836110591888428,0.03955813869833946,1.5432098734891042e-05,1.3202776908874512,0.04008527100086212,1.1122221946716309,0.03767371380870992,0.03178294748067856,2.805836133616553e-07
P4-R5-YTH+P7-R5-YTH,full519,812038367,1.3121387283236994,90.96277188691207,1.5179134607315063,4.490571484383359,2.398824691772461,2.368015414258189,1.3381695747375488,1.1406550407409668,1.1117533718689787,35.69000244140625,2.37933349609375,0.8449999690055847,0.60999995470047,0.10000000149011612,0.7333333333333333,0.046242774566473986,1.9333333333333331,94.56020468791753,74.68890909090909,5.176584529876709,16.2620463327619,0.004584457725286484,0.0558766859344894,1.3050000667572021,0.03434883803129196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2552778720855713,0.040937986224889755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2569444179534912,0.03868217021226883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2880555391311646,0.03372092917561531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3241666555404663,0.03941860795021057,0.0,0.0,0.0,0.0,0.0,0.0,1.3147222995758057,0.036271318793296814,0.0,0.0,0.0,0.0,0.0,1.2908333539962769,0.03376743942499161,0.0,0.0,0.0,0.0,1.3311110734939575,0.04077519103884697,0.0,0.0,0.0,1.2519444227218628,0.041356589645147324,0.0,0.0,1.2841668128967285,0.039906978607177734,0.0002237654261989519,1.3274999856948853,0.0430155023932457,1.1686110496520996,0.03838195922699841,0.03372092917561531,4.068462294526398e-06
P4-R5-YTH+P7-R5-YTH,matched512,812038367,1.330078125,91.64400680141257,1.5048555374145507,4.411182486271691,2.430722713470459,2.400390625,1.3555665016174316,1.1556445360183716,1.126953125,35.689998626708984,2.379333257675171,0.8449999690055847,0.60999995470047,0.10000000149011612,0.7333333333333333,0.046875,1.9333333333333331,94.56020468791753,74.68890909090909,5.176584529876709,16.2620463327619,0.004647135268896818,0.056640625,1.3050000667572021,0.03434883803129196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2552778720855713,0.040937986224889755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2569444179534912,0.03868217021226883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2880555391311646,0.03372092917561531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3241666555404663,0.03941860795021057,0.0,0.0,0.0,0.0,0.0,0.0,1.3147222995758057,0.036271318793296814,0.0,0.0,0.0,0.0,0.0,1.2908333539962769,0.03376743942499161,0.0,0.0,0.0,0.0,1.3311110734939575,0.04077519103884697,0.0,0.0,0.0,1.2519444227218628,0.041356589645147324,0.0,0.0,1.2841668128967285,0.039906978607177734,0.0002237654261989519,1.3274999856948853,0.0430155023932457,1.1686110496520996,0.03838195922699841,0.03372092917561531,4.068462294526398e-06
P4-R5-YYE+P7-P5-YYE,full519,768386762,1.3044315992292872,90.81663438833698,1.4600040674209596,4.4399095885298125,2.3878612518310547,2.352601156069364,1.331772804260254,1.1399999856948853,1.1117533718689787,52.56999969482422,3.504666566848755,0.9845000505447388,0.8333333134651184,0.09000000357627869,0.8666666666666668,0.07129094412331406,3.2,95.249616195353,77.41478181818181,4.464968967437744,15.506214740141221,0.006752729415893555,0.09248554913294797,1.3094444274902344,0.03333333507180214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2563889026641846,0.04066666588187218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2541667222976685,0.038844961673021317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3005555868148804,0.033922482281923294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3180556297302246,0.03955813869833946,0.0,0.0,0.0,0.0,0.0,0.0,1.305833339691162,0.037162791937589645,0.0,0.0,0.0,0.0,0.0,1.290555477142334,0.03415503725409508,0.0,0.0,0.0,0.0,1.328611135482788,0.0403643399477005,0.0,0.0,0.0,1.2480555772781372,0.04117054492235184,0.0,0.0,1.2833333015441895,0.03944185748696327,5.401234739110805e-05,1.326111078262329,0.04092248156666756,1.1480555534362793,0.03814023970202966,0.03333333507180214,9.820426798383282e-07
P4-R5-YYE+P7-P5-YYE,matched512,768386762,1.322265625,91.54596104896623,1.4416797161102295,4.362829957925079,2.419316291809082,2.384765625,1.3488085269927979,1.1547656059265137,1.126953125,52.56999969482422,3.504666566848755,0.9845000505447388,0.8333333134651184,0.09000000357627869,0.8666666666666668,0.072265625,3.2,95.249616195353,77.41478181818181,4.464968967437744,15.506214740141221,0.006845051888376474,0.09375,1.3094444274902344,0.03333333507180214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2563889026641846,0.04066666588187218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2541667222976685,0.038844961673021317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3005555868148804,0.033922482281923294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3180556297302246,0.03955813869833946,0.0,0.0,0.0,0.0,0.0,0.0,1.305833339691162,0.037162791937589645,0.0,0.0,0.0,0.0,0.0,1.290555477142334,0.03415503725409508,0.0,0.0,0.0,0.0,1.328611135482788,0.0403643399477005,0.0,0.0,0.0,1.2480555772781372,0.04117054492235184,0.0,0.0,1.2833333015441895,0.03944185748696327,5.401234739110805e-05,1.326111078262329,0.04092248156666756,1.1480555534362793,0.03814023970202966,0.03333333507180214,9.820426798383282e-07
P5-R6-AYE,full519,1812275419,1.2870905587668593,90.68424356501987,1.493797731399536,4.36890839273903,2.386107921600342,2.3391136801541426,1.331888198852539,1.1388823986053467,1.092485549132948,58.2400016784668,3.882666826248169,0.9919999837875366,0.8339999318122864,0.09000000357627869,0.8,0.0789980732177264,3.4666666666666672,95.19249629379108,76.71661818181818,4.5222491264343265,15.198330442181339,0.007481053471565247,0.1001926782273603,1.3063888549804688,0.03375968709588051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2561111450195312,0.04075193777680397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2602777481079102,0.0390465147793293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2980555295944214,0.03399224951863289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3197221755981445,0.03872092813253403,0.0,0.0,0.0,0.0,0.0,0.0,1.2944444417953491,0.03740309923887253,0.0,0.0,0.0,0.0,0.0,1.2877777814865112,0.03447286784648895,0.0,0.0,0.0,0.0,1.3327778577804565,0.0404108501970768,0.0,0.0,0.0,1.2458332777023315,0.04115504026412964,0.0,0.0,1.2819445133209229,0.03942635655403137,6.172839493956417e-05,1.3227777481079102,0.04100775346159935,1.153333306312561,0.038195207715034485,0.03375968709588051,1.1223344534466212e-06
P5-R6-AYE,matched512,1812275419,1.3046875,91.38904468456892,1.4783095598220826,4.290668065646061,2.417714834213257,2.37109375,1.3491015434265137,1.1537890434265137,1.107421875,58.23999786376953,3.88266658782959,0.9919999837875366,0.8339999318122864,0.09000000357627869,0.8,0.080078125,3.4666666666666672,95.19249629379108,76.71661818181818,4.5222491264343265,15.198330442181339,0.007583333179354668,0.1015625,1.3063888549804688,0.03375968709588051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2561111450195312,0.04075193777680397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2602777481079102,0.0390465147793293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2980555295944214,0.03399224951863289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3197221755981445,0.03872092813253403,0.0,0.0,0.0,0.0,0.0,0.0,1.2944444417953491,0.03740309923887253,0.0,0.0,0.0,0.0,0.0,1.2877777814865112,0.03447286784648895,0.0,0.0,0.0,0.0,1.3327778577804565,0.0404108501970768,0.0,0.0,0.0,1.2458332777023315,0.04115504026412964,0.0,0.0,1.2819445133209229,0.03942635655403137,6.172839493956417e-05,1.3227777481079102,0.04100775346159935,1.153333306312561,0.038195207715034485,0.03375968709588051,1.1223344534466212e-06
P5-R6-DFE,full519,1159157628,1.3082851637764932,90.93911806907501,1.4687082290649414,4.390527844041217,2.390944480895996,2.3641618497109826,1.3378998041152954,1.1386127471923828,1.1078998073217727,58.630001068115234,3.9086668491363525,0.9930000305175781,0.8459999561309814,0.09000000357627869,0.8,0.0789980732177264,3.5333333333333328,94.99575612757869,75.74450909090908,4.68040189743042,15.104481779623901,0.0075311497785151005,0.10211946050096339,1.3086111545562744,0.03344960883259773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2552778720855713,0.04053488373756409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.257222294807434,0.0391085259616375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2944444417953491,0.03438759595155716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3152776956558228,0.038720935583114624,0.0,0.0,0.0,0.0,0.0,0.0,1.2975000143051147,0.036790698766708374,0.0,0.0,0.0,0.0,0.0,1.2925000190734863,0.034449610859155655,0.0,0.0,0.0,0.0,1.3305555582046509,0.040465112775564194,0.0,0.0,0.0,1.2447221279144287,0.04112403467297554,0.0,0.0,1.2827777862548828,0.03948061913251877,6.172839493956417e-05,1.3311110734939575,0.04110853001475334,1.1552777290344238,0.03814728693528609,0.03344960883259773,1.1223344534466212e-06
P5-R6-DFE,matched512,1159157628,1.326171875,91.63517285170342,1.4539503574371337,4.311375975318621,2.422656297683716,2.396484375,1.3552343845367432,1.1535546779632568,1.123046875,58.62999725341797,3.9086663722991943,0.9930000305175781,0.8459999561309814,0.09000000357627869,0.8,0.080078125,3.5333333333333328,94.99575612757869,75.74450909090908,4.68040189743042,15.104481779623901,0.007634114008396864,0.103515625,1.3086111545562744,0.03344960883259773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2552778720855713,0.04053488373756409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.257222294807434,0.0391085259616375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2944444417953491,0.03438759595155716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3152776956558228,0.038720935583114624,0.0,0.0,0.0,0.0,0.0,0.0,1.2975000143051147,0.036790698766708374,0.0,0.0,0.0,0.0,0.0,1.2925000190734863,0.034449610859155655,0.0,0.0,0.0,0.0,1.3305555582046509,0.040465112775564194,0.0,0.0,0.0,1.2447221279144287,0.04112403467297554,0.0,0.0,1.2827777862548828,0.03948061913251877,6.172839493956417e-05,1.3311110734939575,0.04110853001475334,1.1552777290344238,0.03814728693528609,0.03344960883259773,1.1223344534466212e-06
P5-R6-FWD,full519,1429673009,1.30635838150289,91.19205636269103,1.4372413635253907,4.426297841247647,2.3831984996795654,2.3583815028901736,1.330346703529358,1.132100224494934,1.1059730250481696,54.73999786376953,3.6493332386016846,0.9890000224113464,0.8259999752044678,0.09000000357627869,0.8,0.07514450867052024,3.3333333333333335,95.16493592422238,77.05416363636364,4.70008602142334,15.616120817559931,0.007031470537185669,0.09633911368015415,1.304444432258606,0.03372092917561531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2569444179534912,0.04072868451476097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2552777528762817,0.038736432790756226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.296388864517212,0.0338682197034359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3102777004241943,0.036116279661655426,0.0,0.0,0.0,0.0,0.0,0.0,1.2952779531478882,0.037178292870521545,0.0,0.0,0.0,0.0,0.0,1.2950000762939453,0.03439534828066826,0.0,0.0,0.0,0.0,1.3330556154251099,0.04059689864516258,0.0,0.0,0.0,1.2461111545562744,0.04111627861857414,0.0,0.0,1.2838889360427856,0.039627909660339355,7.716049731243402e-05,1.3280556201934814,0.04131007939577103,1.15666663646698,0.03794503211975098,0.03372092917561531,1.4029181329533458e-06
P5-R6-FWD,matched512,1429673009,1.32421875,91.86568828716857,1.4270302057266235,4.346987397712499,2.415097713470459,2.390625,1.3478710651397705,1.1471483707427979,1.12109375,54.73999786376953,3.6493332386016846,0.9890000224113464,0.8259999752044678,0.09000000357627869,0.8,0.076171875,3.3333333333333335,95.16493592422238,77.05416363636364,4.70008602142334,15.616120817559931,0.007127603981643915,0.09765625,1.304444432258606,0.03372092917561531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2569444179534912,0.04072868451476097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2552777528762817,0.038736432790756226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.296388864517212,0.0338682197034359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3102777004241943,0.036116279661655426,0.0,0.0,0.0,0.0,0.0,0.0,1.2952779531478882,0.037178292870521545,0.0,0.0,0.0,0.0,0.0,1.2950000762939453,0.03439534828066826,0.0,0.0,0.0,0.0,1.3330556154251099,0.04059689864516258,0.0,0.0,0.0,1.2461111545562744,0.04111627861857414,0.0,0.0,1.2838889360427856,0.039627909660339355,7.716049731243402e-05,1.3280556201934814,0.04131007939577103,1.15666663646698,0.03794503211975098,0.03372092917561531,1.4029181329533458e-06
P5-R6-LRD,full519,1706625336,1.283236994219653,91.38121741013215,1.4778804063796998,4.48124449436228,2.3787477016448975,2.3371868978805397,1.3234297037124634,1.125472068786621,1.0867052023121386,45.040000915527344,3.002666711807251,0.9125000238418579,0.6806666851043701,0.09000000357627869,0.7333333333333333,0.06551059730250482,2.8666666666666667,94.6572294843274,74.69309090909091,5.24930362701416,16.363570390773994,0.0057854847982525826,0.08285163776493257,1.3055555820465088,0.03373643383383751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2527776956558228,0.040689922869205475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2591667175292969,0.03844185918569565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3063888549804688,0.03358139470219612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3188889026641846,0.03437984362244606,0.0,0.0,0.0,0.0,0.0,0.0,1.2836110591888428,0.03701550513505936,0.0,0.0,0.0,0.0,0.0,1.2950000762939453,0.03421705216169357,0.0,0.0,0.0,0.0,1.3311110734939575,0.040542639791965485,0.0,0.0,0.0,1.2486110925674438,0.04117054492235184,0.0,0.0,1.2836110591888428,0.03970542550086975,7.716049731243402e-05,1.3291666507720947,0.04142635688185692,1.159166693687439,0.03771881623701616,0.03358139470219612,1.4029181329533458e-06
P5-R6-LRD,matched512,1706625336,1.30078125,92.0483684480125,1.4648545503616333,4.399858708331476,2.4103710651397705,2.369140625,1.3406445980072021,1.1402734518051147,1.1015625,45.040000915527344,3.002666711807251,0.9125000238418579,0.6806666851043701,0.09000000357627869,0.7333333333333333,0.06640625,2.8666666666666667,94.6572294843274,74.69309090909091,5.24930362701416,16.363570390773994,0.005864583421498537,0.083984375,1.3055555820465088,0.03373643383383751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2527776956558228,0.040689922869205475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2591667175292969,0.03844185918569565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3063888549804688,0.03358139470219612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3188889026641846,0.03437984362244606,0.0,0.0,0.0,0.0,0.0,0.0,1.2836110591888428,0.03701550513505936,0.0,0.0,0.0,0.0,0.0,1.2950000762939453,0.03421705216169357,0.0,0.0,0.0,0.0,1.3311110734939575,0.040542639791965485,0.0,0.0,0.0,1.2486110925674438,0.04117054492235184,0.0,0.0,1.2836110591888428,0.03970542550086975,7.716049731243402e-05,1.3291666507720947,0.04142635688185692,1.159166693687439,0.03771881623701616,0.03358139470219612,1.4029181329533458e-06
P5-R6-NYE,full519,491362472,1.3102119460500963,91.15499104532805,1.4860610723495484,4.424033050510845,2.3935835361480713,2.3583815028901736,1.3404046297073364,1.140674352645874,1.1078998073217727,58.81999969482422,3.9213333129882812,0.9950000047683716,0.8459999561309814,0.09000000357627869,0.8,0.0789980732177264,3.5333333333333328,95.1643710444391,76.58001818181819,4.695876979827881,15.437278537198583,0.007555555552244186,0.10211946050096339,1.3077778816223145,0.033387597650289536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2563889026641846,0.04055038467049599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2569444179534912,0.03920930251479149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.298888921737671,0.03489147499203682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3111110925674438,0.03824806585907936,0.0,0.0,0.0,0.0,0.0,0.0,1.298888921737671,0.037046510726213455,0.0,0.0,0.0,0.0,0.0,1.290555477142334,0.03456588834524155,0.0,0.0,0.0,0.0,1.3308333158493042,0.040558140724897385,0.0,0.0,0.0,1.2477777004241943,0.04093798249959946,0.0,0.0,1.2836110591888428,0.03944185748696327,7.716049731243402e-05,1.3299999237060547,0.041317831724882126,1.1586110591888428,0.0381959124722264,0.033387597650289536,1.4029181329533458e-06
